,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3017473007,575,10,3,cisplatin,CSP,00132,Repeat,intravenous injection,8 day,0,mg/kg,Middle
3017473008,575,10,5,cisplatin,CSP,00132,Repeat,intravenous injection,8 day,0,mg/kg,Middle
3017472002,575,11,1,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,0,mg/kg,Middle
3017472003,575,11,2,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,0,mg/kg,Middle
3017472004,575,11,3,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,0,mg/kg,Middle
3017472014,575,12,3,cisplatin,CSP,00132,Repeat,intravenous injection,29 day,0,mg/kg,Middle
3017472015,575,12,4,cisplatin,CSP,00132,Repeat,intravenous injection,29 day,0,mg/kg,Middle
3017472016,575,12,5,cisplatin,CSP,00132,Repeat,intravenous injection,29 day,0,mg/kg,Middle
3017472027,575,13,2,cisplatin,CSP,00132,Repeat,intravenous injection,4 day,1,mg/kg,High
3017472028,575,13,3,cisplatin,CSP,00132,Repeat,intravenous injection,4 day,1,mg/kg,High
3017472029,575,13,5,cisplatin,CSP,00132,Repeat,intravenous injection,4 day,1,mg/kg,High
3017473009,575,14,1,cisplatin,CSP,00132,Repeat,intravenous injection,8 day,1,mg/kg,High
3017473010,575,14,3,cisplatin,CSP,00132,Repeat,intravenous injection,8 day,1,mg/kg,High
3017473011,575,14,5,cisplatin,CSP,00132,Repeat,intravenous injection,8 day,1,mg/kg,High
3017472005,575,15,2,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,1,mg/kg,High
3017472006,575,15,4,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,1,mg/kg,High
3017472007,575,15,5,cisplatin,CSP,00132,Repeat,intravenous injection,15 day,1,mg/kg,High
3017472017,575,16,3,cisplatin,CSP,00132,Repeat,intravenous injection,29 day,1,mg/kg,High
3017500023,576,1,1,carboplatin,CBP,00133,Single,intravenous injection,3 hr,0,mg/kg,Control
3017526012,576,1,4,carboplatin,CBP,00133,Single,intravenous injection,3 hr,0,mg/kg,Control
3017500025,576,1,5,carboplatin,CBP,00133,Single,intravenous injection,3 hr,0,mg/kg,Control
3017501005,576,2,1,carboplatin,CBP,00133,Single,intravenous injection,6 hr,0,mg/kg,Control
3017501006,576,2,3,carboplatin,CBP,00133,Single,intravenous injection,6 hr,0,mg/kg,Control
3017501007,576,2,4,carboplatin,CBP,00133,Single,intravenous injection,6 hr,0,mg/kg,Control
3017522007,576,3,1,carboplatin,CBP,00133,Single,intravenous injection,9 hr,0,mg/kg,Control
3017522008,576,3,2,carboplatin,CBP,00133,Single,intravenous injection,9 hr,0,mg/kg,Control
3017522009,576,3,4,carboplatin,CBP,00133,Single,intravenous injection,9 hr,0,mg/kg,Control
3017522019,576,4,1,carboplatin,CBP,00133,Single,intravenous injection,24 hr,0,mg/kg,Control
3017522020,576,4,2,carboplatin,CBP,00133,Single,intravenous injection,24 hr,0,mg/kg,Control
3017522021,576,4,5,carboplatin,CBP,00133,Single,intravenous injection,24 hr,0,mg/kg,Control
3017500026,576,5,1,carboplatin,CBP,00133,Single,intravenous injection,3 hr,10,mg/kg,Low
3017500027,576,5,2,carboplatin,CBP,00133,Single,intravenous injection,3 hr,10,mg/kg,Low
3017555001,576,5,5,carboplatin,CBP,00133,Single,intravenous injection,3 hr,10,mg/kg,Low
3017501008,576,6,2,carboplatin,CBP,00133,Single,intravenous injection,6 hr,10,mg/kg,Low
3017501009,576,6,3,carboplatin,CBP,00133,Single,intravenous injection,6 hr,10,mg/kg,Low
3017501010,576,6,4,carboplatin,CBP,00133,Single,intravenous injection,6 hr,10,mg/kg,Low
3017522010,576,7,1,carboplatin,CBP,00133,Single,intravenous injection,9 hr,10,mg/kg,Low
3017522011,576,7,2,carboplatin,CBP,00133,Single,intravenous injection,9 hr,10,mg/kg,Low
3017522012,576,7,4,carboplatin,CBP,00133,Single,intravenous injection,9 hr,10,mg/kg,Low
3017522022,576,8,1,carboplatin,CBP,00133,Single,intravenous injection,24 hr,10,mg/kg,Low
3017522023,576,8,4,carboplatin,CBP,00133,Single,intravenous injection,24 hr,10,mg/kg,Low
3017522024,576,8,5,carboplatin,CBP,00133,Single,intravenous injection,24 hr,10,mg/kg,Low
3017500029,576,9,1,carboplatin,CBP,00133,Single,intravenous injection,3 hr,30,mg/kg,Middle
3017526014,576,9,2,carboplatin,CBP,00133,Single,intravenous injection,3 hr,30,mg/kg,Middle
3017526015,576,9,4,carboplatin,CBP,00133,Single,intravenous injection,3 hr,30,mg/kg,Middle
3017501011,576,10,1,carboplatin,CBP,00133,Single,intravenous injection,6 hr,30,mg/kg,Middle
3017501012,576,10,2,carboplatin,CBP,00133,Single,intravenous injection,6 hr,30,mg/kg,Middle
3017501013,576,10,4,carboplatin,CBP,00133,Single,intravenous injection,6 hr,30,mg/kg,Middle
3017522013,576,11,1,carboplatin,CBP,00133,Single,intravenous injection,9 hr,30,mg/kg,Middle
3017522014,576,11,2,carboplatin,CBP,00133,Single,intravenous injection,9 hr,30,mg/kg,Middle
3017522015,576,11,3,carboplatin,CBP,00133,Single,intravenous injection,9 hr,30,mg/kg,Middle
3017522025,576,12,1,carboplatin,CBP,00133,Single,intravenous injection,24 hr,30,mg/kg,Middle
3017522026,576,12,3,carboplatin,CBP,00133,Single,intravenous injection,24 hr,30,mg/kg,Middle
3017522027,576,12,5,carboplatin,CBP,00133,Single,intravenous injection,24 hr,30,mg/kg,Middle
3017526016,576,13,1,carboplatin,CBP,00133,Single,intravenous injection,3 hr,100,mg/kg,High
3017526017,576,13,4,carboplatin,CBP,00133,Single,intravenous injection,3 hr,100,mg/kg,High
3017526018,576,13,5,carboplatin,CBP,00133,Single,intravenous injection,3 hr,100,mg/kg,High
3017501014,576,14,1,carboplatin,CBP,00133,Single,intravenous injection,6 hr,100,mg/kg,High
3017501015,576,14,3,carboplatin,CBP,00133,Single,intravenous injection,6 hr,100,mg/kg,High
3017501016,576,14,4,carboplatin,CBP,00133,Single,intravenous injection,6 hr,100,mg/kg,High
3017522016,576,15,1,carboplatin,CBP,00133,Single,intravenous injection,9 hr,100,mg/kg,High
3017522017,576,15,2,carboplatin,CBP,00133,Single,intravenous injection,9 hr,100,mg/kg,High
3017522018,576,15,5,carboplatin,CBP,00133,Single,intravenous injection,9 hr,100,mg/kg,High
3017522028,576,16,1,carboplatin,CBP,00133,Single,intravenous injection,24 hr,100,mg/kg,High
3017522029,576,16,4,carboplatin,CBP,00133,Single,intravenous injection,24 hr,100,mg/kg,High
3017522030,576,16,5,carboplatin,CBP,00133,Single,intravenous injection,24 hr,100,mg/kg,High
3017509001,577,1,2,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017509002,577,1,4,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017509003,577,1,5,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017509013,577,2,1,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017509014,577,2,2,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017509015,577,2,3,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017508007,577,3,1,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017508008,577,3,4,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017508009,577,3,5,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017508019,577,4,2,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017508020,577,4,3,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017508021,577,4,4,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017509004,577,5,1,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,1,mg/kg,Low
3017509005,577,5,2,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,1,mg/kg,Low
3017509006,577,5,5,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,1,mg/kg,Low
3017509016,577,6,1,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,1,mg/kg,Low
3017509017,577,6,3,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,1,mg/kg,Low
3017509018,577,6,5,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,1,mg/kg,Low
3017508010,577,7,2,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,1,mg/kg,Low
3017508011,577,7,3,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,1,mg/kg,Low
3017508012,577,7,4,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,1,mg/kg,Low
3017508022,577,8,2,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,1,mg/kg,Low
3017508023,577,8,3,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,1,mg/kg,Low
3017508024,577,8,4,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,1,mg/kg,Low
3017509007,577,9,1,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,3,mg/kg,Middle
3017509008,577,9,3,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,3,mg/kg,Middle
3017509009,577,9,5,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,3,mg/kg,Middle
3017509019,577,10,1,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,3,mg/kg,Middle
3017509020,577,10,3,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,3,mg/kg,Middle
3017509021,577,10,4,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,3,mg/kg,Middle
3017508013,577,11,1,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,3,mg/kg,Middle
3017508014,577,11,2,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,3,mg/kg,Middle
3017508015,577,11,4,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,3,mg/kg,Middle
3017508025,577,12,2,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,3,mg/kg,Middle
3017508026,577,12,4,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,3,mg/kg,Middle
3017508027,577,12,5,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,3,mg/kg,Middle
3017509010,577,13,1,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,10,mg/kg,High
3017509011,577,13,2,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,10,mg/kg,High
3017509012,577,13,3,carboplatin,CBP,00133,Repeat,intravenous injection,4 day,10,mg/kg,High
3017509022,577,14,1,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,10,mg/kg,High
3017509023,577,14,4,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,10,mg/kg,High
3017509024,577,14,5,carboplatin,CBP,00133,Repeat,intravenous injection,8 day,10,mg/kg,High
3017508016,577,15,2,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,10,mg/kg,High
3017508017,577,15,3,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,10,mg/kg,High
3017508018,577,15,5,carboplatin,CBP,00133,Repeat,intravenous injection,15 day,10,mg/kg,High
3017508028,577,16,1,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,10,mg/kg,High
3017508029,577,16,4,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,10,mg/kg,High
3017508030,577,16,5,carboplatin,CBP,00133,Repeat,intravenous injection,29 day,10,mg/kg,High
3017484024,578,1,1,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,0,mg/kg,Control
3017484025,578,1,2,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,0,mg/kg,Control
3017484026,578,1,3,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,0,mg/kg,Control
3017485006,578,2,1,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,0,mg/kg,Control
3017485007,578,2,3,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,0,mg/kg,Control
3017485008,578,2,5,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,0,mg/kg,Control
3017487030,578,3,2,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,0,mg/kg,Control
3017488001,578,3,3,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,0,mg/kg,Control
3017488002,578,3,5,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,0,mg/kg,Control
3017488012,578,4,2,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,0,mg/kg,Control
3017488013,578,4,3,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,0,mg/kg,Control
3017488014,578,4,4,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,0,mg/kg,Control
3017484027,578,5,2,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,6,mg/kg,Low
3017484028,578,5,3,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,6,mg/kg,Low
3017484029,578,5,5,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,6,mg/kg,Low
3017485009,578,6,1,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,6,mg/kg,Low
3017485010,578,6,3,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,6,mg/kg,Low
3017485011,578,6,4,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,6,mg/kg,Low
3017488003,578,7,1,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,6,mg/kg,Low
3017502004,578,7,2,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,6,mg/kg,Low
3017502005,578,7,3,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,6,mg/kg,Low
3017488015,578,8,2,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,6,mg/kg,Low
3017488016,578,8,3,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,6,mg/kg,Low
3017488017,578,8,4,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,6,mg/kg,Low
3017484030,578,9,1,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,20,mg/kg,Middle
3017485001,578,9,4,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,20,mg/kg,Middle
3017485002,578,9,5,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,20,mg/kg,Middle
3017485012,578,10,1,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,20,mg/kg,Middle
3017485013,578,10,2,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,20,mg/kg,Middle
3017485014,578,10,4,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,20,mg/kg,Middle
3017488006,578,11,2,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,20,mg/kg,Middle
3017488007,578,11,3,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,20,mg/kg,Middle
3017488008,578,11,5,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,20,mg/kg,Middle
3017488018,578,12,1,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,20,mg/kg,Middle
3017488019,578,12,2,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,20,mg/kg,Middle
3017488020,578,12,3,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,20,mg/kg,Middle
3017485003,578,13,3,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,60,mg/kg,High
3017485004,578,13,4,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,60,mg/kg,High
3017485005,578,13,5,bromoethylamine,BEA,00134,Single,intravenous injection,3 hr,60,mg/kg,High
3017485015,578,14,2,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,60,mg/kg,High
3017485016,578,14,3,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,60,mg/kg,High
3017485017,578,14,5,bromoethylamine,BEA,00134,Single,intravenous injection,6 hr,60,mg/kg,High
3017488009,578,15,2,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,60,mg/kg,High
3017502006,578,15,3,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,60,mg/kg,High
3017488011,578,15,4,bromoethylamine,BEA,00134,Single,intravenous injection,9 hr,60,mg/kg,High
3017488021,578,16,3,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,60,mg/kg,High
3017488022,578,16,4,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,60,mg/kg,High
3017488023,578,16,5,bromoethylamine,BEA,00134,Single,intravenous injection,24 hr,60,mg/kg,High
3017480024,579,1,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017480025,579,1,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017480026,579,1,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,0,mg/kg,Control
3017481006,579,2,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017481007,579,2,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017481008,579,2,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,0,mg/kg,Control
3017504024,579,3,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017482013,579,3,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017482014,579,3,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,0,mg/kg,Control
3017504026,579,4,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017482025,579,4,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017482026,579,4,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,0,mg/kg,Control
3017480027,579,5,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,2,mg/kg,Low
3017480028,579,5,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,2,mg/kg,Low
3017480029,579,5,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,2,mg/kg,Low
3017481009,579,6,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,2,mg/kg,Low
3017481010,579,6,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,2,mg/kg,Low
3017481011,579,6,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,2,mg/kg,Low
3017482015,579,7,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,2,mg/kg,Low
3017482016,579,7,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,2,mg/kg,Low
3017482017,579,7,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,2,mg/kg,Low
3017482027,579,8,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,2,mg/kg,Low
3017482028,579,8,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,2,mg/kg,Low
3017482029,579,8,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,2,mg/kg,Low
3017480030,579,9,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,6,mg/kg,Middle
3017481001,579,9,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,6,mg/kg,Middle
3017481002,579,9,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,6,mg/kg,Middle
3017481012,579,10,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,6,mg/kg,Middle
3017502008,579,10,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,6,mg/kg,Middle
3017481014,579,10,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,6,mg/kg,Middle
3017482018,579,11,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,6,mg/kg,Middle
3017482019,579,11,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,6,mg/kg,Middle
3017482020,579,11,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,6,mg/kg,Middle
3017482030,579,12,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,6,mg/kg,Middle
3017483001,579,12,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,6,mg/kg,Middle
3017483002,579,12,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,6,mg/kg,Middle
3017481003,579,13,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,20,mg/kg,High
3017502007,579,13,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,20,mg/kg,High
3017481005,579,13,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,4 day,20,mg/kg,High
3017481015,579,14,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,20,mg/kg,High
3017481016,579,14,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,20,mg/kg,High
3017481017,579,14,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,8 day,20,mg/kg,High
3017482021,579,15,2,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,20,mg/kg,High
3017482022,579,15,4,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,20,mg/kg,High
3017504025,579,15,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,15 day,20,mg/kg,High
3017483003,579,16,1,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,20,mg/kg,High
3017483004,579,16,3,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,20,mg/kg,High
3017483005,579,16,5,bromoethylamine,BEA,00134,Repeat,intravenous injection,29 day,20,mg/kg,High
3017507013,580,1,1,ticlopidine,TCP,00146,Single,Gavage,3 hr,0,mg/kg,Control
3017553025,580,1,3,ticlopidine,TCP,00146,Single,Gavage,3 hr,0,mg/kg,Control
3017507015,580,1,5,ticlopidine,TCP,00146,Single,Gavage,3 hr,0,mg/kg,Control
3017553028,580,2,2,ticlopidine,TCP,00146,Single,Gavage,6 hr,0,mg/kg,Control
3017507026,580,2,3,ticlopidine,TCP,00146,Single,Gavage,6 hr,0,mg/kg,Control
3017553029,580,2,4,ticlopidine,TCP,00146,Single,Gavage,6 hr,0,mg/kg,Control
3017502010,580,3,3,ticlopidine,TCP,00146,Single,Gavage,9 hr,0,mg/kg,Control
3017502011,580,3,4,ticlopidine,TCP,00146,Single,Gavage,9 hr,0,mg/kg,Control
3017502012,580,3,5,ticlopidine,TCP,00146,Single,Gavage,9 hr,0,mg/kg,Control
3017502022,580,4,1,ticlopidine,TCP,00146,Single,Gavage,24 hr,0,mg/kg,Control
3017502023,580,4,2,ticlopidine,TCP,00146,Single,Gavage,24 hr,0,mg/kg,Control
3017502024,580,4,5,ticlopidine,TCP,00146,Single,Gavage,24 hr,0,mg/kg,Control
3017553026,580,5,2,ticlopidine,TCP,00146,Single,Gavage,3 hr,100,mg/kg,Low
3017507017,580,5,3,ticlopidine,TCP,00146,Single,Gavage,3 hr,100,mg/kg,Low
3017507018,580,5,4,ticlopidine,TCP,00146,Single,Gavage,3 hr,100,mg/kg,Low
3017507028,580,6,2,ticlopidine,TCP,00146,Single,Gavage,6 hr,100,mg/kg,Low
3017507029,580,6,3,ticlopidine,TCP,00146,Single,Gavage,6 hr,100,mg/kg,Low
3017507030,580,6,5,ticlopidine,TCP,00146,Single,Gavage,6 hr,100,mg/kg,Low
3017502013,580,7,2,ticlopidine,TCP,00146,Single,Gavage,9 hr,100,mg/kg,Low
3017558006,580,7,3,ticlopidine,TCP,00146,Single,Gavage,9 hr,100,mg/kg,Low
3017502015,580,7,4,ticlopidine,TCP,00146,Single,Gavage,9 hr,100,mg/kg,Low
3017502025,580,8,1,ticlopidine,TCP,00146,Single,Gavage,24 hr,100,mg/kg,Low
3017502026,580,8,3,ticlopidine,TCP,00146,Single,Gavage,24 hr,100,mg/kg,Low
3017502027,580,8,4,ticlopidine,TCP,00146,Single,Gavage,24 hr,100,mg/kg,Low
3017507019,580,9,1,ticlopidine,TCP,00146,Single,Gavage,3 hr,300,mg/kg,Middle
3017507020,580,9,3,ticlopidine,TCP,00146,Single,Gavage,3 hr,300,mg/kg,Middle
3017507021,580,9,4,ticlopidine,TCP,00146,Single,Gavage,3 hr,300,mg/kg,Middle
3017508001,580,10,1,ticlopidine,TCP,00146,Single,Gavage,6 hr,300,mg/kg,Middle
3017508002,580,10,4,ticlopidine,TCP,00146,Single,Gavage,6 hr,300,mg/kg,Middle
3017553030,580,10,5,ticlopidine,TCP,00146,Single,Gavage,6 hr,300,mg/kg,Middle
3017502016,580,11,1,ticlopidine,TCP,00146,Single,Gavage,9 hr,300,mg/kg,Middle
3017502017,580,11,2,ticlopidine,TCP,00146,Single,Gavage,9 hr,300,mg/kg,Middle
3017502018,580,11,5,ticlopidine,TCP,00146,Single,Gavage,9 hr,300,mg/kg,Middle
3017502028,580,12,2,ticlopidine,TCP,00146,Single,Gavage,24 hr,300,mg/kg,Middle
3017502029,580,12,3,ticlopidine,TCP,00146,Single,Gavage,24 hr,300,mg/kg,Middle
3017502030,580,12,4,ticlopidine,TCP,00146,Single,Gavage,24 hr,300,mg/kg,Middle
3017553027,580,13,1,ticlopidine,TCP,00146,Single,Gavage,3 hr,1000,mg/kg,High
3017507023,580,13,3,ticlopidine,TCP,00146,Single,Gavage,3 hr,1000,mg/kg,High
3017507024,580,13,5,ticlopidine,TCP,00146,Single,Gavage,3 hr,1000,mg/kg,High
3017508004,580,14,1,ticlopidine,TCP,00146,Single,Gavage,6 hr,1000,mg/kg,High
3017508005,580,14,2,ticlopidine,TCP,00146,Single,Gavage,6 hr,1000,mg/kg,High
